parent_smiles,pH_r,temp_C_r,pH_over_TK_r,group_source_key,source_block,source_blocks_joined,n_source_blocks,all_conditions_missing,logK,rep_n,rep_std,smiles_rdkit,compound_name,pH,temp_C,pH_over_TK,src_A_raw_k_with_smiles,src_B_logk_name_only,src_C_logk_with_pH_T,src_D_logk_with_pH_over_TK,kept_for_model
C=C(C)C(=O)OCC(C)C,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,6.959041392321094,1,0.0,C=C(C)C(=O)OCC(C)C,2-methylpropyl 2-methylprop-2-enoate,,,,1,0,0,0,True
CC(=O)Nc1ccc2cc(S(=O)(=O)[O-])c(N=Nc3ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc3)c(O)c2c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.133538908370218,1,0.0,CC(=O)Nc1ccc2cc(S(=O)(=O)[O-])c(N=Nc3ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc3)c(O)c2c1,6-acetamido-4-hydroxy-3-[[4-(2-sulfonatooxyethylsulfonyl)phenyl]diazenyl]naphthalene-2-sulfonate,,,,1,0,0,0,True
C=C(C)C#N,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.578639209968072,1,0.0,C=C(C)C#N,2-methylprop-2-enenitrile,,,,1,0,0,0,True
NNC(N)=S,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.963787827345556,1,0.0,NNC(N)=S,aminothiourea,,,,1,0,0,0,True
CC(C)(C)[N+]([O-])=Cc1ccccc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.477121254719663,1,0.0,CC(C)(C)[N+]([O-])=Cc1ccccc1,N-tert-butyl-1-phenylmethanimine oxide,,,,1,0,0,0,True
COc1cccc(Cl)c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,10.079181246047625,1,0.0,COc1cccc(Cl)c1,1-CHLORO-3-METHOXYBENZENE,,,,1,0,0,0,True
C=C(C)OC(C)=O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.176091259055681,1,0.0,C=C(C)OC(C)=O,prop-1-en-2-yl acetate,,,,1,0,0,0,True
CCN(CC)C(=O)c1cccc(C)c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.278753600952829,1,0.0,CCN(CC)C(=O)c1cccc(C)c1,"N,N-diethyl-m-toluamide",,,,1,0,0,0,True
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,7.432969290874405,1,0.0,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],"2-Methyl-1,3-dinitrobenzene",,,,1,0,0,0,True
Cc1c(Cl)cccc1Cl,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.602059991327963,1,0.0,Cc1c(Cl)cccc1Cl,"1,3-dichloro-2-methylbenzene",,,,1,0,0,0,True
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.465382851448418,1,0.0,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,Tinidazole,,,,1,0,0,0,True
C=CC#N,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,7.9084850188786495,1,0.0,C=CC#N,Acrylonitrile,,,,1,0,0,0,True
CC(=O)Nc1ccccc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.556302500767288,1,0.0,CC(=O)Nc1ccccc1,N-Phenylacetamide,,,,1,0,0,0,True
CCc1ccc2ccccc2c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.301029995663981,1,0.0,CCc1ccc2ccccc2c1,2-Ethylnaphthalene,,,,1,0,0,0,True
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,10.575187844927662,1,0.0,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,Chloramphenicol,,,,1,0,0,0,True
CC1(C)C2CCC1(C)C(O)C2,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.722633922533813,1,0.0,CC1(C)C2CCC1(C)C(O)C2,"1,7,7-trimethylbicyclo[2.2.1]heptan-6-ol",,,,1,0,0,0,True
CCCCCOC(C)=O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,7.653212513775344,1,0.0,CCCCCOC(C)=O,Pentyl acetate,,,,1,0,0,0,True
C=CC(=O)OCC,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.301029995663981,1,0.0,C=CC(=O)OCC,ethyl prop-2-enoate,,,,1,0,0,0,True
[2H]OC([2H])([2H])[2H],,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,6.568201724066995,1,0.0,[2H]OC([2H])([2H])[2H],trideuterio-deuteriooxymethane,,,,1,0,0,0,True
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.79657433321043,1,0.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Indomethacin,,,,1,0,0,0,True
NC(Cc1cnc[nH]1)C(=O)O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.397940008672037,1,0.0,NC(Cc1cnc[nH]1)C(=O)O,2-amino-3-(3H-imidazol-4-yl)propanoic acid,,,,1,0,0,0,True
c1cncnc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.0,1,0.0,c1cncnc1,Pyrimidine,,,,1,0,0,0,True
NC(Cc1ccccc1)C(=O)O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.431363764158988,1,0.0,NC(Cc1ccccc1)C(=O)O,2-amino-3-phenylpropanoic acid,,,,1,0,0,0,True
Clc1ccccc1Cl,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.778151250383644,1,0.0,Clc1ccccc1Cl,"1,2-Dichlorobenzene",,,,1,0,0,0,True
N#CC(Cl)Cl,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,7.803457115648414,1,0.0,N#CC(Cl)Cl,Dichloroacetonitrile,,,,1,0,0,0,True
O=C(O)c1ccccc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.079181246047625,1,0.0,O=C(O)c1ccccc1,benzoic acid,,,,1,0,0,0,True
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.075546961392531,1,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"(8S,9S,10R,13S,14S,17S)-17-Acetyl-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",,,,1,0,0,0,True
O=c1[nH]c(=O)[nH]c(=O)[nH]1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,7.278753600952829,1,0.0,O=c1[nH]c(=O)[nH]c(=O)[nH]1,Cyanuric acid,,,,1,0,0,0,True
CC1=CC(=O)C2CC1C2(C)C,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.204119982655925,1,0.0,CC1=CC(=O)C2CC1C2(C)C,Verbenone,,,,1,0,0,0,True
Fc1ccccc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.991226075692495,1,0.0,Fc1ccccc1,Fluorobenzene,,,,1,0,0,0,True
Oc1nc2ccccc2s1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.672097857935718,1,0.0,Oc1nc2ccccc2s1,2-Hydroxybenzothiazole,,,,1,0,0,0,True
c1ccc2c(c1)Cc1ccccc1-2,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.397940008672037,1,0.0,c1ccc2c(c1)Cc1ccccc1-2,9H-Fluorene,,,,1,0,0,0,True
CC[S+]([O-])CC,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.5910646070265,1,0.0,CC[S+]([O-])CC,1-ethylsulfinylethane,,,,1,0,0,0,True
CC,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,6.643452676486188,1,0.0,CC,ETHANE,,,,1,0,0,0,True
O=Cc1ccccc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.851258348719075,1,0.0,O=Cc1ccccc1,Benzaldehyde,,,,1,0,0,0,True
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.278753600952829,1,0.0,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,Cefaclor,,,,1,0,0,0,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,6.1003705451175625,1,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoropentanoic acid,,,,1,0,0,0,True
c1ncc2[nH]cnc2n1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.477121254719663,1,0.0,c1ncc2[nH]cnc2n1,7H-Purine,,,,1,0,0,0,True
CC(C)CO,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.113943352306837,1,0.0,CC(C)CO,2-Methylpropan-1-ol,,,,1,0,0,0,True
C[C@H]1CCC[C@@]2(C)CCCC[C@]12O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.880813592280791,1,0.0,C[C@H]1CCC[C@@]2(C)CCCC[C@]12O,Geosmin,,,,1,0,0,0,True
Oc1c(F)c(F)c(F)c(F)c1F,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.602059991327963,1,0.0,Oc1c(F)c(F)c(F)c(F)c1F,"2,3,4,5,6-Pentafluorophenol",,,,1,0,0,0,True
Fc1cccc(Cl)c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.0,1,0.0,Fc1cccc(Cl)c1,1-Chloro-3-fluorobenzene,,,,1,0,0,0,True
c1ccc2[nH]nnc2c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.041392685158225,1,0.0,c1ccc2[nH]nnc2c1,1H-Benzotriazole,,,,1,0,0,0,True
Cc1cn([C@@H]2C[C@H](CO)[C@@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)C[C@@H]3O)O2)c(=O)[nH]c1=O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.301029995663981,1,0.0,Cc1cn([C@@H]2C[C@H](CO)[C@@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)C[C@@H]3O)O2)c(=O)[nH]c1=O,"[(2R,3S,5R)-5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl [(2R,3R,5S)-3-(hydroxymethyl)-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl] hydrogen phosphate",,,,1,0,0,0,True
Cc1cccc(C(=O)O)c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.301029995663981,1,0.0,Cc1cccc(C(=O)O)c1,3-Methylbenzoic acid,,,,1,0,0,0,True
CCNc1nc(NC(C)C)nc(OC)n1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.812913356642856,1,0.0,CCNc1nc(NC(C)C)nc(OC)n1,Atraton,,,,1,0,0,0,True
C[S+](C)[O-],,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.431363764158988,1,0.0,C[S+](C)[O-],Methylsulfinylmethane,,,,1,0,0,0,True
c1ccncc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.342422680822207,1,0.0,c1ccncc1,Pyridine,,,,1,0,0,0,True
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.08278537031645,1,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"(8R,9S,13S,14S,17S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",,,,1,0,0,0,True
Cc1ccc(C(=O)[O-])cc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.255272505103306,1,0.0,Cc1ccc(C(=O)[O-])cc1,4-Methylbenzoate,,,,1,0,0,0,True
CC1=CCC(C(C)(C)O)CC1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.612783856719735,1,0.0,CC1=CCC(C(C)(C)O)CC1,alpha-Terpineol,,,,1,0,0,0,True
[O-]O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.544068044350276,1,0.0,[O-]O,3170-83-0,,,,1,0,0,0,True
O=C(O)c1cc(O)c(O)c(O)c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.799340549453582,1,0.0,O=C(O)c1cc(O)c(O)c(O)c1,Gallic acid,,,,1,0,0,0,True
O=C([O-])C(Cl)(Cl)Cl,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,6.301029995663981,1,0.0,O=C([O-])C(Cl)(Cl)Cl,"2,2,2-trichloroacetate",,,,1,0,0,0,True
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.478566495593844,1,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,"(8R,9S,13S,14S,17R)-17-ethynyl-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthrene-3,17-diol",,,,1,0,0,0,True
CC(=O)OC(C)C,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,6.176091259055681,1,0.0,CC(=O)OC(C)C,propan-2-yl acetate,,,,1,0,0,0,True
Cc1ccc(CC(=O)[O-])cc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.653212513775344,1,0.0,Cc1ccc(CC(=O)[O-])cc1,2-(4-methylphenyl)acetate,,,,1,0,0,0,True
O=C(O)CC(O)C(=O)O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,6.886490725172482,1,0.0,O=C(O)CC(O)C(=O)O,2-Hydroxybutanedioic acid,,,,1,0,0,0,True
Cc1ccccc1O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.832508912706237,1,0.0,Cc1ccccc1O,2-Methylphenol,,,,1,0,0,0,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,7.413299764081252,1,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorooctanoic acid,,,,1,0,0,0,True
OCCc1ccc(O)cc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.238046103128795,1,0.0,OCCc1ccc(O)cc1,4-(2-Hydroxyethyl)phenol,,,,1,0,0,0,True
Clc1cccc(Cl)c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.041392685158225,1,0.0,Clc1cccc(Cl)c1,"1,3-Dichlorobenzene",,,,1,0,0,0,True
CC(=O)NS(=O)(=O)c1ccc(N)cc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.778151250383644,1,0.0,CC(=O)NS(=O)(=O)c1ccc(N)cc1,N-(4-aminophenyl)sulfonylacetamide,,,,1,0,0,0,True
Cc1ccc(Cl)cc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.041392685158225,1,0.0,Cc1ccc(Cl)cc1,1-Chloro-4-methylbenzene,,,,1,0,0,0,True
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.342422680822207,1,0.0,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,Propazine,,,,1,0,0,0,True
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.477121254719663,1,0.0,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Gatifloxacin,,,,1,0,0,0,True
COC(=O)CSCC(=O)OC,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,10.146128035678238,1,0.0,COC(=O)CSCC(=O)OC,methyl 2-(2-methoxy-2-oxoethyl)sulfanylacetate,,,,1,0,0,0,True
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.2718416065365,1,0.0,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,"2,4-Dinitrophenol",,,,1,0,0,0,True
Cc1cn([C@H]2CC[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.204119982655925,1,0.0,Cc1cn([C@H]2CC[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,"[(2S,5R)-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methyl dihydrogen phosphate",,,,1,0,0,0,True
Nc1cc(S(=O)(=O)[O-])ccc1S(=O)(=O)[O-],,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.255272505103306,1,0.0,Nc1cc(S(=O)(=O)[O-])ccc1S(=O)(=O)[O-],"2-aminobenzene-1,4-disulfonate",,,,1,0,0,0,True
CSCC[C@H](N)C(=O)O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.041392685158225,1,0.0,CSCC[C@H](N)C(=O)O,(2S)-2-amino-4-methylsulfanylbutanoic acid,,,,1,0,0,0,True
NC(Cc1c[nH]c2ccccc12)C(=O)O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.301029995663981,1,0.0,NC(Cc1c[nH]c2ccccc12)C(=O)O,2-amino-3-(1H-indol-3-yl)propanoic acid,,,,1,0,0,0,True
COc1cc(OC)c(C(=O)[O-])c(OC)c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.414973347970818,1,0.0,COc1cc(OC)c(C(=O)[O-])c(OC)c1,"2,4,6-trimethoxybenzoate",,,,1,0,0,0,True
c1ccccc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.225309281725863,1,0.0,c1ccccc1,BENZENE,,,,1,0,0,0,True
Oc1cccc(Cl)c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.963787827345556,1,0.0,Oc1cccc(Cl)c1,3-Chlorophenol,,,,1,0,0,0,True
N#CN=C1SCCN1Cc1ccc(Cl)nc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.574031267727719,1,0.0,N#CN=C1SCCN1Cc1ccc(Cl)nc1,Thiacloprid,,,,1,0,0,0,True
c1ccc2ccccc2c1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.462397997898956,1,0.0,c1ccc2ccccc2c1,NAPHTHALENE,,,,1,0,0,0,True
CCc1cc(OCCCCCCn2c(-c3ccc(Cl)cc3)nc3ccccc3c2=O)ccc1Cl,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.556302500767288,1,0.0,CCc1cc(OCCCCCCn2c(-c3ccc(Cl)cc3)nc3ccccc3c2=O)ccc1Cl,3-[6-(4-chloro-3-ethylphenoxy)hexyl]-2-(4-chlorophenyl)quinazolin-4-one,,,,1,0,0,0,True
CC(C)c1ccc(S(=O)(=O)O)cc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.732393759822969,1,0.0,CC(C)c1ccc(S(=O)(=O)O)cc1,4-propan-2-ylbenzenesulfonic acid,,,,1,0,0,0,True
C1CO1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.049218022670182,1,0.0,C1CO1,Oxirane,,,,1,0,0,0,True
O=C([O-])C(Cl)Cl,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,6.3222192947339195,1,0.0,O=C([O-])C(Cl)Cl,"2,2-dichloroacetate",,,,1,0,0,0,True
CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.690196080028514,1,0.0,CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,"2-(hydroxymethyl)-5-(6-methylaminopurin-9-yl)oxolane-3,4-diol",,,,1,0,0,0,True
Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.204119982655925,1,0.0,Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate,,,,1,0,0,0,True
CC(N)C(=O)O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,7.0,1,0.0,CC(N)C(=O)O,2-Aminopropanoic acid,,,,1,0,0,0,True
CC(=O)[C@H]1C[C@@H](CC(=O)O)C1(C)C,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,7.204119982655925,1,0.0,CC(=O)[C@H]1C[C@@H](CC(=O)O)C1(C)C,cis-Pinonic acid,,,,1,0,0,0,True
C[C@H]1[C@@H](OS(=O)(=O)O)C[C@@H]2C[C@H]([C@H](O)c3cc(=O)[nH]c(=O)[nH]3)NC3=NC[C@H]1N32,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.653212513775344,1,0.0,C[C@H]1[C@@H](OS(=O)(=O)O)C[C@@H]2C[C@H]([C@H](O)c3cc(=O)[nH]c(=O)[nH]3)NC3=NC[C@H]1N32,Cylindrospermopsin,,,,1,0,0,0,True
CC1=CC[C@H](C(C)(C)O)CC1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.662757831681574,1,0.0,CC1=CC[C@H](C(C)(C)O)CC1,2-[(1R)-4-methyl-1-cyclohex-3-enyl]propan-2-ol,,,,1,0,0,0,True
CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)O)C(C)=C3CCC(=O)O,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.7481880270062,1,0.0,CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)O)C(C)=C3CCC(=O)O,Did not work,,,,1,0,0,0,True
O=C([O-])c1ccc(O)cc1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.397940008672037,1,0.0,O=C([O-])c1ccc(O)cc1,4-hydroxybenzoate,,,,1,0,0,0,True
CC1=C[C@@H](O)[C@@H]2C[C@H]1C2(C)C,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.505149978319906,1,0.0,CC1=C[C@@H](O)[C@@H]2C[C@H]1C2(C)C,cis-Verbenol,,,,1,0,0,0,True
COc1cc(OC)nc(NS(=O)(=O)c2ccc(N)cc2)n1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.886490725172482,1,0.0,COc1cc(OC)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Sulfadimethoxypyrimide,,,,1,0,0,0,True
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,7.778151250383644,1,0.0,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",,,,1,0,0,0,True
CCC(=O)[O-],,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,6.662757831681574,1,0.0,CCC(=O)[O-],propanoate,,,,1,0,0,0,True
Cc1ccccc1Br,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.361727836017593,1,0.0,Cc1ccccc1Br,1-Bromo-2-methylbenzene,,,,1,0,0,0,True
N#C[S-],,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,9.7160033436348,1,0.0,N#C[S-],thiocyanate,,,,1,0,0,0,True
CCCCCCCCO,,,,A_raw_k_with_smiles,A_raw_k_with_smiles,A_raw_k_with_smiles,1,1,8.505149978319906,1,0.0,CCCCCCCCO,OCTAN-1-OL,,,,1,0,0,0,True
